年,賞タイトル,賞,受賞・最終候補作,著者,出版,著者__受賞・最終候補作,key,追加日時,発表日,並べ順日付,ISBN10,複数受賞,calil,ImageURL,賞タイプ
1992,川端康成文学賞,第19回（1992年）,お供え,吉田知子,,吉田知子__お供え,1992_川端康成文学賞_第19回（1992年）_お供え_吉田知子,,,1900/01/01,,1,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,3受賞!
1992,泉鏡花文学賞,第20回（1992年度）受賞,駆ける少年,鷺沢萠,1992年4月 文藝春秋,鷺沢萠__駆ける少年,1992_泉鏡花文学賞_第20回（1992年度）受賞_駆ける少年_鷺沢萠,,,1900/01/01,,1,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,3受賞!
1992,泉鏡花文学賞,第20回（1992年度）受賞,彼岸先生,島田雅彦,1992年3月 福武書店,島田雅彦__彼岸先生,1992_泉鏡花文学賞_第20回（1992年度）受賞_彼岸先生_島田雅彦,,,1900/01/01,,1,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,3受賞!
1992,谷崎潤一郎賞,第28回(1992年),花に問え,瀬戸内寂聴,中央公論社刊,瀬戸内寂聴__花に問え,1992_谷崎潤一郎賞_第28回(1992年)_花に問え_瀬戸内寂聴,,,1900/01/01,,1,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,3受賞!
1992,直木賞,107回（1992年上半期）,受け月,伊集院静,,伊集院静__受け月,1992_直木賞_107回（1992年上半期）_受け月_伊集院静,,,1900/01/01,,1,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,3受賞!
1992,直木賞,108回（1992年下半期）,佃島ふたり書房,出久根達郎,,出久根達郎__佃島ふたり書房,1992_直木賞_108回（1992年下半期）_佃島ふたり書房_出久根達郎,,,1900/01/01,,1,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,3受賞!
1992,日本SF大賞,第13回(1992)日本ＳＦ大賞,朝のガスパール,筒井康隆,,筒井康隆__朝のガスパール,1992_日本SF大賞_第13回(1992)日本ＳＦ大賞_朝のガスパール_筒井康隆,,,1900/01/01,,1,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,1大賞!
1992,日本ファンタジーノベル大賞,第4回（1992年）大賞,該当作なし,なし,,なし__該当作なし,1992_日本ファンタジーノベル大賞_第4回（1992年）大賞_該当作なし_なし,,,1900/01/01,n,0,https://calil.jp/book/n,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,1大賞!
1992,日本ファンタジーノベル大賞,第4回（1992年）優秀賞,昔、火星のあった場所,北野勇作,1992年12月,北野勇作__昔、火星のあった場所,1992_日本ファンタジーノベル大賞_第4回（1992年）優秀賞_昔、火星のあった場所_北野勇作,,,1900/01/01,,1,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,4優秀賞!
1992,日本ファンタジーノベル大賞,第4回（1992年）候補,夜叉が池伝説異聞,こもりてん,,こもりてん__夜叉が池伝説異聞,1992_日本ファンタジーノベル大賞_第4回（1992年）候補_夜叉が池伝説異聞_こもりてん,,,1900/01/01,,1,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,候補
1992,日本ファンタジーノベル大賞,第4回（1992年）候補,蒼いエリルの花,宇津木智,,宇津木智__蒼いエリルの花,1992_日本ファンタジーノベル大賞_第4回（1992年）候補_蒼いエリルの花_宇津木智,,,1900/01/01,,1,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,候補
1992,日本ファンタジーノベル大賞,第4回（1992年）候補,ファンタジア,藤原京,,藤原京__ファンタジア,1992_日本ファンタジーノベル大賞_第4回（1992年）候補_ファンタジア_藤原京,,,1900/01/01,,1,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,候補
1992,日本ファンタジーノベル大賞,第4回（1992年）候補,ガーダの星,立樹知子,,立樹知子__ガーダの星,1992_日本ファンタジーノベル大賞_第4回（1992年）候補_ガーダの星_立樹知子,,,1900/01/01,,1,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,候補
1992,日本推理作家協会賞,1992年(平成24年)長編,龍は眠る,宮部みゆき,,宮部みゆき__龍は眠る,1992_日本推理作家協会賞_1992年(平成24年)長編_龍は眠る_宮部みゆき,,,1900/01/01,,1,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,3受賞!
1992,日本推理作家協会賞,1992年(平成24年)短編,該当作なし,なし,,なし__該当作なし,1992_日本推理作家協会賞_1992年(平成24年)短編__該当なし,,,1900/01/01,n,0,https://calil.jp/book/n,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,3受賞!
1992,日本推理作家協会賞,1992年(平成24年)長編,時計館の殺人,綾辻行人,,綾辻行人__時計館の殺人,1992_日本推理作家協会賞_1992年(平成24年)長編_時計館の殺人_綾辻行人,,,1900/01/01,,1,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,3受賞!
1992,文學界新人賞,第74回（1992年度・上）受賞,樹木内侵入臨床士,安斎あざみ,,安斎あざみ__樹木内侵入臨床士,1992_文學界新人賞_第74回（1992年度・上）受賞_樹木内侵入臨床士_安斎あざみ,,,1900/01/01,,1,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,3受賞!
1992,文學界新人賞,第74回（1992年度・上）受賞,春の手品師,大島真寿美,,大島真寿美__春の手品師,1992_文學界新人賞_第74回（1992年度・上）受賞_春の手品師_大島真寿美,,,1900/01/01,,1,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,3受賞!
1992,文學界新人賞,第75回（1992年度・下）受賞,ちょっとムカつくけれど、居心地のいい場所,伏本和代,,伏本和代__ちょっとムカつくけれど、居心地のいい場所,1992_文學界新人賞_第75回（1992年度・下）受賞_ちょっとムカつくけれど、居心地のいい場所_伏本和代,,,1900/01/01,,1,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,3受賞!
1992,文學界新人賞,第75回（1992年度・下）佳作,タクシー・ドライバー,名取眞吉,,名取眞吉__タクシー・ドライバー,1992_文學界新人賞_第75回（1992年度・下）佳作_タクシー・ドライバー_名取眞吉,,,1900/01/01,,1,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,佳作
1992,文藝賞,第29回（1992年度）受賞,音符,三浦恵,,三浦恵__音符,1992_文藝賞_第29回（1992年度）受賞_音符_三浦恵,,,1900/01/01,,1,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,3受賞!
1992,文藝賞,第29回（1992年度）佳作,白い血,真木健一,,真木健一__白い血,1992_文藝賞_第29回（1992年度）佳作_白い血_真木健一,,,1900/01/01,,1,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,佳作
1992,野間文芸賞,第45回/1992,田園風景,坂上弘,,坂上弘__田園風景,1992_野間文芸賞_第45回/1992_田園風景_坂上弘,,,1900/01/01,,1,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,3受賞!
1992,野間文芸新人賞,第14回/1992,星条旗の聞こえない部屋,リービ英雄,講談社,リービ英雄__星条旗の聞こえない部屋,1992_野間文芸新人賞_第14回/1992_星条旗の聞こえない部屋_リービ英雄,,,1900/01/01,4062047691,1,https://calil.jp/book/4062047691,https://images-na.ssl-images-amazon.com/images/P/4062047691.09.LZZZZZZZ,3受賞!
1991,Bunkamuraドゥマゴ文学賞,第1回（1991年）受賞,トリュフォー―ある映画的人生,山田宏一,,山田宏一__トリュフォー―ある映画的人生,1991_Bunkamuraドゥマゴ文学賞_第1回（1991年）受賞_トリュフォー：ある映画的人生_山田宏一,,,1900/01/01,,1,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,3受賞!
1991,サントリーミステリー大賞,第9回（1991年） 大賞,死のフェニーチェ劇場,ドナ・M.レオン,,ドナ・M.レオン__死のフェニーチェ劇場,1991_サントリーミステリー大賞_第9回（1991年） 大賞_死のフェニーチェ劇場_ドナ・M.レオン,,,1900/01/01,,1,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,1大賞!
1991,サントリーミステリー大賞,第9回（1991年） 読者賞,碇泊なき海図,今井泉,,今井泉__碇泊なき海図,1991_サントリーミステリー大賞_第9回（1991年） 読者賞_碇泊なき海図_今井泉,,,1900/01/01,,1,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,4読者賞!
1991,サントリーミステリー大賞,第9回（1991年） 佳作賞,ヴィナスの濡れ衣―南紀殺人事件,醍醐麻沙夫,,醍醐麻沙夫__ヴィナスの濡れ衣―南紀殺人事件,1991_サントリーミステリー大賞_第9回（1991年） 佳作賞_ヴィナスの濡れ衣―南紀殺人事件_醍醐麻沙夫,,,1900/01/01,,1,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,佳作
1991,サントリーミステリー大賞,第9回（1991年） 佳作賞,ルパンの消息,横山秀夫,,横山秀夫__ルパンの消息,1991_サントリーミステリー大賞_第9回（1991年） 佳作賞_ルパンの消息_横山秀夫,,,1900/01/01,,1,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,佳作
1991,すばる文学賞,第15回（1991年）,予感,釉木淑乃,,釉木淑乃__予感,1991_すばる文学賞_第15回（1991年）_予感_釉木淑乃,,,1900/01/01,,1,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,3受賞!
1991,すばる文学賞,第15回（1991年）佳作,微熱狼少女,仁川高丸,,仁川高丸__微熱狼少女,1991_すばる文学賞_第15回（1991年）佳作_微熱狼少女_仁川高丸,,,1900/01/01,,1,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,佳作
1991,ネビュラ賞_長編小説部門,1991年 受賞,Tehanu: The Last Book of Earthsea（帰還――最後の書）,アーシュラ・K・ル＝グウィン,受賞,アーシュラ・K・ル＝グウィン__Tehanu: The Last Book of Earthsea（帰還――最後の書）,1991_ネビュラ賞_長編小説部門_1991年 受賞_Tehanu: The Last Book of Earthsea（帰還――最後の書）_アーシュラ・K・ル＝グウィン,,,1900/01/01,,1,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,3受賞!
1991,ネビュラ賞_長編小説部門,1991年 候補,Mary Reilly（メアリー・ライリー――ジーキル&ハイドの恋）,ヴァレリー・マーティン,候補,ヴァレリー・マーティン__Mary Reilly（メアリー・ライリー――ジーキル&ハイドの恋）,1991_ネビュラ賞_長編小説部門_1991年 候補_Mary Reilly（メアリー・ライリー――ジーキル&ハイドの恋）_ヴァレリー・マーティン,,,1900/01/01,,1,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,候補
1991,ネビュラ賞_長編小説部門,1991年 候補,Only Begotten Daughter,ジェイムズ・モロウ,候補,ジェイムズ・モロウ__Only Begotten Daughter,1991_ネビュラ賞_長編小説部門_1991年 候補_Only Begotten Daughter_ジェイムズ・モロウ,,,1900/01/01,,1,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,候補
1991,ネビュラ賞_長編小説部門,1991年 候補,The Fall of Hyperion（ハイペリオンの没落）,ダン・シモンズ,候補,ダン・シモンズ__The Fall of Hyperion（ハイペリオンの没落）,1991_ネビュラ賞_長編小説部門_1991年 候補_The Fall of Hyperion（ハイペリオンの没落）_ダン・シモンズ,,,1900/01/01,,2,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,候補
1991,ネビュラ賞_長編小説部門,1991年 候補,Redshift Rendezvous（レッドシフト・ランデブー）,ジョン・E・スティス,候補,ジョン・E・スティス__Redshift Rendezvous（レッドシフト・ランデブー）,1991_ネビュラ賞_長編小説部門_1991年 候補_Redshift Rendezvous（レッドシフト・ランデブー）_ジョン・E・スティス,,,1900/01/01,,1,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,候補
1991,ネビュラ賞_長編小説部門,1991年 候補,White Jenna（白い女神）,ジェイン・ヨーレン,候補,ジェイン・ヨーレン__White Jenna（白い女神）,1991_ネビュラ賞_長編小説部門_1991年 候補_White Jenna（白い女神）_ジェイン・ヨーレン,,,1900/01/01,,1,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,候補
1991,ノベル大賞,第17回（1991年度上期） 大賞,春風変異譚,水杜明珠,集英社,水杜明珠__春風変異譚,1991_ノベル大賞_第17回（1991年度上期） 大賞_春風変異譚_水杜明珠,,,1900/01/01,,1,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,1大賞!
1991,ノベル大賞,第17回（1991年度上期） 読者大賞,いつか見た海へ,もりまいつ,集英社,もりまいつ__いつか見た海へ,1991_ノベル大賞_第17回（1991年度上期） 読者大賞_いつか見た海へ_もりまいつ,,,1900/01/01,,1,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,1大賞!
1991,ノベル大賞,第18回（1991年度下期） 大賞,月虹のラーナ,響野夏菜,集英社,響野夏菜__月虹のラーナ,1991_ノベル大賞_第18回（1991年度下期） 大賞_月虹のラーナ_響野夏菜,,,1900/01/01,,1,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,1大賞!
1991,ノベル大賞,第18回（1991年度下期） 読者大賞,夢売りのたまご,立原とうや,集英社,立原とうや__夢売りのたまご,1991_ノベル大賞_第18回（1991年度下期） 読者大賞_夢売りのたまご_立原とうや,,,1900/01/01,,1,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,1大賞!
1991,ノベル大賞,第17回（1991年度上期） 佳作,パラダイス・ファミリー,島田理聡,集英社,島田理聡__パラダイス・ファミリー,1991_ノベル大賞_第17回（1991年度上期） 佳作_パラダイス・ファミリー_島田理聡,,,1900/01/01,,1,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,佳作
1991,ノベル大賞,第17回（1991年度上期） 佳作,夜風のとおりすぎるまま,久嶋薫,集英社,久嶋薫__夜風のとおりすぎるまま,1991_ノベル大賞_第17回（1991年度上期） 佳作_夜風のとおりすぎるまま_久嶋薫,,,1900/01/01,,1,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,佳作
1991,ノベル大賞,第18回（1991年度下期） 佳作,ぐみの木の下には,北村染衣,集英社,北村染衣__ぐみの木の下には,1991_ノベル大賞_第18回（1991年度下期） 佳作_ぐみの木の下には_北村染衣,,,1900/01/01,,1,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,佳作
1991,ヒューゴー賞_中長編小説部門,1991年 ,The Hemingway Hoax（ヘミングウェイごっこ）,ジョー・ホールドマン,,ジョー・ホールドマン__The Hemingway Hoax（ヘミングウェイごっこ）,1991_ヒューゴー賞_中長編小説部門_1991年 _The Hemingway Hoax（ヘミングウェイごっこ）_ジョー・ホールドマン,,,1900/01/01,,1,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,3受賞!
1991,ヒューゴー賞_長編小説部門,1991年 受賞,The Vor Game（ヴォル・ゲーム）,ロイス・マクマスター・ビジョルド,受賞,ロイス・マクマスター・ビジョルド__The Vor Game（ヴォル・ゲーム）,1991_ヒューゴー賞_長編小説部門_1991年 受賞_The Vor Game（ヴォル・ゲーム）_ロイス・マクマスター・ビジョルド,,,1900/01/01,,1,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,3受賞!
1991,ヒューゴー賞_長編小説部門,1991年 候補,Earth（ガイア―母なる地球―）,デイヴィッド・ブリン,候補,デイヴィッド・ブリン__Earth（ガイア―母なる地球―）,1991_ヒューゴー賞_長編小説部門_1991年 候補_Earth（ガイア―母なる地球―）_デイヴィッド・ブリン,,,1900/01/01,,1,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,候補
1991,ヒューゴー賞_長編小説部門,1991年 候補,The Fall of Hyperion（ハイペリオンの没落）,ダン・シモンズ,候補,ダン・シモンズ__The Fall of Hyperion（ハイペリオンの没落）,1991_ヒューゴー賞_長編小説部門_1991年 候補_The Fall of Hyperion（ハイペリオンの没落）_ダン・シモンズ,,,1900/01/01,,2,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,候補
1991,ヒューゴー賞_長編小説部門,1991年 候補,The Quiet Pools（星々へのキャラバン）,マイクル・P・キュービー＝マクダウエル,候補,マイクル・P・キュービー＝マクダウエル__The Quiet Pools（星々へのキャラバン）,1991_ヒューゴー賞_長編小説部門_1991年 候補_The Quiet Pools（星々へのキャラバン）_マイクル・P・キュービー＝マクダウエル,,,1900/01/01,,1,,https://sktn3pub.s3.us-east-2.amazonaws.com/no_image.jpg,候補
